id,zip,stratum2,region,stratum2014,region2014,r_stratum2014,psu,ssu,wsel0,wsel,wr_19_4,wr_19_5,wave,qtype,year,year_m,sd,sh,sm,gender,birth_year,birth_place,birth_place_code,before15_place,before15_place_code,religion,edu,marriage,taiwanese_or_chinese,taiwan_indep,political_party,social_class,pre_ele_101,pre_ele_97,month_income,mothe_house_income
242111,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,1,.99919062,.96523671,1.2660773,.55435105,"0605","卷一",2014,103,10 Aug 14,12,5,"女性",21,"臺中市","台中市南屯區","臺中市","台中市南屯區","民間信仰","無/不識字(跳答b3)","配偶去世","台灣人","永遠維持現狀","都沒有___都支持","05","有,投給馬英九","沒有","無收入","不知道"
242114,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,1,.99919062,.96523671,1.0247012,1.1615171,"0605","卷一",2014,103,05 Aug 14,18,39,"女性",45,"雲林縣","雲林縣斗南鎮","雲林縣","雲林縣斗南鎮","佛教,未皈依","小學","已婚且與配偶同住","台灣人","儘快獨立","都沒有___都支持","03","忘記有沒有去投票","有","無收入","2-3萬元以下"
242115,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,1,.99919062,.96523671,1.3360955,1.3081161,"0605","卷一",2014,103,31 Aug 14,14,30,"男性",65,"桃園縣","桃園縣龍潭鄉","新北市","新北市新莊區","民間信仰","技術學院,科大","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","民進黨(跳答h7)","05","有,投給蔡英文","有","5-6萬元以下","10-11萬元以下"
242116,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,1,.99919062,.96523671,1.0247012,1.1615171,"0605","卷一",2014,103,23 Aug 14,9,49,"女性",47,"嘉義縣","嘉義縣東石鄉","嘉義縣","嘉義縣東石鄉","民間信仰","小學","配偶去世","台灣人","永遠維持現狀","都沒有___都支持","01最底層","有,投給馬英九","有","2-3萬元以下","不知道"
242118,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,1,.99919062,.96523671,.95432377,1.0902105,"0605","卷一",2014,103,26 Aug 14,18,50,"女性",40,"新竹縣","新竹縣湖口鄉","新竹縣","新竹縣湖口鄉","民間信仰","小學","已婚且與配偶同住","台灣人","永遠維持現狀","都沒有___都支持","05","有,但拒答或忘記投給誰","有","不知道","不知道"
242120,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,1,.99919062,.96523671,1.6588919,1.6361911,"0605","卷一",2014,103,14 Aug 14,18,36,"女性",43,"嘉義縣","嘉義縣新港鄉","嘉義縣","嘉義縣新港鄉","基督教","國(初)中","配偶去世","台灣人","永遠維持現狀","都沒有___都支持","07","有,投給蔡英文","有","無收入","不知道"
242123,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,1,.99919062,.96523671,1.473797,1.4360541,"0605","卷一",2014,103,06 Aug 14,20,27,"男性",62,"臺北市","台北市文山區","新北市","新北市新莊區","道教","技術學院,科大","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","04","有,投給蔡英文","有","3-4萬元以下","11-12萬元以下"
242124,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,1,.99919062,.96523671,1.6692704,1.6743166,"0605","卷一",2014,103,06 Aug 14,19,25,"女性",54,"屏東縣","屏東縣長治鄉","屏東縣","屏東縣長治鄉","佛教,有皈依","高職","已婚且與配偶同住","台灣人","永遠維持現狀","泛綠","01最底層","有,投給蔡英文","有","2-3萬元以下","12-13萬元以下"
242129,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,1,.99919062,.96523671,.95432377,1.0902105,"0605","卷一",2014,103,12 Aug 14,20,11,"女性",33,"臺北市","台北市","臺北市","台北市文山區","民間信仰","小學","配偶去世","台灣人","不知道","都沒有___都支持","02","有,但拒答或忘記投給誰","有","無收入","不知道"
242130,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,1,.99919062,.96523671,1.2281687,1.241548,"0605","卷一",2014,103,18 Aug 14,19,13,"女性",73,"新北市","新北市新莊區","新北市","新北市新莊區","沒有宗教信仰","大學","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,以後走向獨立","都沒有___都支持","03","拒答有沒有去投票","有","無收入","5-6萬元以下"
242131,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,1,.99919062,.96523671,1.3360955,1.3081161,"0605","卷一",2014,103,18 Aug 14,20,17,"男性",66,"新北市","新北市新莊區","新北市","新北市新莊區","佛教,未皈依","技術學院,科大","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","07","有,投給蔡英文","有","12-13萬元以下","17-18萬元以下"
242202,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,1.5133052,1.5251518,"0605","卷一",2014,103,21 Sep 14,12,1,"女性",70,"新北市","新北市新莊區","新北市","新北市新莊區","佛教,未皈依","高中普通科","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","泛藍","06","有,投給馬英九","有","2-3萬元以下","11-12萬元以下"
242206,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,1.5082992,1.5182333,"0605","卷一",2014,103,20 Aug 14,19,24,"女性",53,"雲林縣","雲林縣土庫鎮","雲林縣","雲林縣土庫鎮","道教","二專","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","國民黨(跳答h7)","07","有,投給馬英九","有","3-4萬元以下","7-8萬元以下"
242207,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,1.2000745,1.1743453,"0605","卷一",2014,103,24 Sep 14,13,1,"男性",77,"新北市","新北市新莊區","新北市","新北市樹林區","沒有宗教信仰","大學","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,以後走向獨立","台聯(跳答h7)","04","有,投給蔡英文","當時未滿20歲","2-3萬元以下","不知道"
242209,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,.93249369,1.0311994,"0605","卷一",2014,103,16 Aug 14,10,16,"男性",33,"臺中市","台中市大甲區","臺中市","台中市大甲區","佛教,有皈依","小學","分居(跳答b8)","台灣人","永遠維持現狀","國民黨(跳答h7)","03","有,投給馬英九","有","1萬元以下","3-4萬元以下"
242215,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,1.6588919,1.6361911,"0605","卷一",2014,103,29 Aug 14,20,33,"女性",51,"雲林縣","雲林縣二崙鄉","雲林縣","雲林縣二崙鄉","沒有宗教信仰","國(初)中","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","都沒有___都支持","05","沒有去投票","忘記有沒有領公投票","3-4萬元以下","不知道"
242218,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,1.2281687,1.241548,"0605","卷一",2014,103,29 Aug 14,19,50,"女性",77,"臺中市","台中市沙鹿區","新北市","新北市新莊區","沒有宗教信仰","大學","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","都沒有___都支持","06","有,但拒答或忘記投給誰","當時未滿20歲","2-3萬元以下","4-5萬元以下"
242219,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,1.2281687,1.241548,"0605","卷一",2014,103,20 Aug 14,20,4,"女性",77,"新北市","新北市新莊區","新北市","新北市新莊區","民間信仰","技術學院,科大","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,以後走向獨立","民進黨(跳答h7)","04","有,投給蔡英文","當時未滿20歲","3-4萬元以下","11-12萬元以下"
242220,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,1.631086,1.5836889,"0605","卷一",2014,103,07 Aug 14,20,11,"男性",57,"花蓮縣","花蓮縣壽豐鄉","花蓮縣","花蓮縣壽豐鄉","沒有宗教信仰","高職","已婚且與配偶同住","台灣人","永遠維持現狀","都沒有___都支持","05","有,投給蔡英文","有","4-5萬元以下","5-6萬元以下"
242221,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,1.5454068,1.4884035,"0605","卷一",2014,103,24 Aug 14,19,6,"男性",73,"彰化縣","彰化縣","高雄市","高雄市岡山區","佛教,未皈依","國(初)中","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","民進黨(跳答h7)","05","有,投給蔡英文","有","4-5萬元以下","9-10萬元以下"
242222,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,1.2000745,1.1743453,"0605","卷一",2014,103,28 Sep 14,13,58,"男性",77,"新北市","新北市新莊區","新北市","新北市新莊區","沒有宗教信仰","碩士","單身且從沒結過婚(跳答b8)","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","05","有,投給蔡英文","當時未滿20歲","5-6萬元以下","不知道"
242225,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,1.473797,1.4360541,"0605","卷一",2014,103,24 Aug 14,20,4,"男性",56,"新北市","新北市淡水區","新北市","新北市淡水區","沒有宗教信仰","碩士","已婚且與配偶同住","兩者都是:是中國人也是台灣人","維持現狀,以後走向統一","都沒有___都支持","08","有,投給馬英九","有","10-11萬元以下","14-15萬元以下"
242230,"新北市新莊區","都會核心","北北基",2,"北北基宜",12,9,2,.99919062,.96523671,1.2281687,1.241548,"0605","卷一",2014,103,16 Aug 14,11,6,"女性",82,"新北市","新北市新莊區","新北市","新北市新莊區","民間信仰","大學","單身且從沒結過婚(跳答b8)","台灣人","永遠維持現狀","都沒有___都支持","04","當時未滿20歲(跳答h10)","當時未滿20歲","1-2萬元以下","8-9萬元以下"
247104,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,1,.88816944,.85798818,1.4837959,1.4882814,"0605","卷一",2014,103,07 Nov 14,11,3,"女性",55,"臺中市","台中市大甲區","臺北市","台北市中山區","沒有宗教信仰","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","民進黨(跳答h7)","03","有,投給蔡英文","有","1-2萬元以下","1-2萬元以下"
247106,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,1,.88816944,.85798818,1.4745706,1.4543921,"0605","卷一",2014,103,14 Sep 14,11,43,"女性",45,"新北市","新北市雙溪區","新北市","新北市雙溪區","佛教,未皈依","國(初)中","已婚且與配偶同住","台灣人","不知道","都沒有___都支持","01最底層","忘記有沒有去投票","忘記有沒有領公投票","無收入","4-5萬元以下"
247113,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,1,.88816944,.85798818,1.3407104,1.3495407,"0605","卷一",2014,103,17 Sep 14,11,37,"女性",61,"雲林縣","雲林縣元長鄉","雲林縣","雲林縣元長鄉","一貫道","二專","已婚且與配偶同住","兩者都是:是中國人也是台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","07","有,投給馬英九","沒有去投票","8-9萬元以下","13-14萬元以下"
247117,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,1,.88816944,.85798818,1.1876404,1.1627698,"0605","卷一",2014,103,12 Sep 14,13,55,"男性",67,"新北市","新北市蘆洲區","新北市","新北市蘆洲區","民間信仰","二專","單身且從沒結過婚(跳答b8)","台灣人","維持現狀,以後走向統一","都沒有___都支持","04","沒有去投票","沒有","4-5萬元以下","9-10萬元以下"
247120,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,1,.88816944,.85798818,1.4498542,1.4077235,"0605","卷一",2014,103,16 Sep 14,10,35,"男性",54,"嘉義縣","嘉義縣新港鄉","嘉義縣","嘉義縣新港鄉","道教","高職","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","07","有,投給蔡英文","有","9-10萬元以下","13-14萬元以下"
247121,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,1,.88816944,.85798818,1.4745706,1.4543921,"0605","卷一",2014,103,12 Sep 14,15,5,"女性",46,"新北市","新北市蘆洲區","新北市","新北市蘆洲區","佛教,未皈依","國(初)中","配偶去世","台灣人","維持現狀,看情形再決定獨立或統一","民進黨(跳答h7)","06","有,投給蔡英文","有","1萬元以下","7-8萬元以下"
247124,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,1,.88816944,.85798818,.9668266,1.106058,"0605","卷一",2014,103,12 Sep 14,17,1,"女性",64,"其他","柬埔寨","其他","柬埔寨","佛教,未皈依","小學","已婚且與配偶同住","台灣人","永遠維持現狀","都沒有___都支持","04","沒有去投票","沒有去投票","無收入","3-4萬元以下"
247125,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,1,.88816944,.85798818,1.2154436,1.2293102,"0605","卷一",2014,103,03 Oct 14,13,20,"女性",68,"臺中市","台中市大里區","臺東縣","台東縣台東市","沒有宗教信仰","大學","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","05","有,投給馬英九","有","4-5萬元以下","20-30萬元以下"
247128,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,1,.88816944,.85798818,1.2382841,1.196983,"0605","卷一",2014,103,23 Sep 14,13,55,"男性",50,"新北市","新北市新店區","臺北市","台北市萬華區","民間信仰","高職","已婚且與配偶同住","兩者都是:是台灣人也是中國人","永遠維持現狀","都沒有___都支持","05","有,投給馬英九","有","3-4萬元以下","6-7萬元以下"
247129,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,1,.88816944,.85798818,.89001001,.97657446,"0605","卷一",2014,103,14 Sep 14,13,57,"男性",45,"新北市","新北市五股區","新北市","新北市五股區","佛教,未皈依","小學","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","泛藍","03","有,投廢票","有","1-2萬元以下","5-6萬元以下"
247205,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,2,.88816944,.85798818,1.2154436,1.2293102,"0605","卷一",2014,103,26 Sep 14,19,44,"女性",72,"彰化縣","彰化縣線西鄉","彰化縣","彰化縣線西鄉","沒有宗教信仰","大學","已婚且與配偶同住","台灣人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","05","沒有去投票","有","2-3萬元以下","13-14萬元以下"
247207,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,2,.88816944,.85798818,1.3100418,1.2764925,"0605","卷一",2014,103,30 Sep 14,20,2,"男性",61,"嘉義縣","嘉義縣大林鎮","嘉義縣","嘉義縣大林鎮","沒有宗教信仰","二專","已婚且與配偶同住","兩者都是:是台灣人也是中國人","維持現狀,看情形再決定獨立或統一","都沒有___都支持","07","有,投給馬英九","有","10-11萬元以下","15-16萬元以下"
247209,"新北市蘆洲區","都會核心","北北基",2,"北北基宜",12,10,2,.88816944,.85798818,1.4408399,1.3756685,"0605","卷一",2014,103,26 Sep 14,20,42,"男性",51,"雲林縣","雲林縣大埤鄉","雲林縣","雲林縣大埤鄉","佛教,未皈依","國(初)中","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","民進黨(跳答h7)","03","有,投給蔡英文","有","5-6萬元以下","10-11萬元以下"
