id,zip,stratum2,psu,ssu,wsel,wr,wave,qtype,year,year_m,sd,shour,smin,gender,birth_year,religion,before15_place_code,before15_place,marriage,edu,pre_ele_97,pre_ele_101,political_party,taiwanese_or_chinese,taiwan_indep,month_income,month_spouse_income,mothe_house_income
2600139,"宜蘭縣宜蘭市","工商市區",1,2,.86546228,1.1789516,"0603","卷二",2012,101,28jul2012,"16","33","女",63,"道教","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向統一","2-3萬元以下","4-5萬元以下","6-7萬元以下"
2600143,"宜蘭縣宜蘭市","工商市區",1,2,.86546228,1.1715122,"0603","卷二",2012,101,16aug2012,"15","38","男",78,"沒有宗教信仰","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","單身且從沒結過婚(跳答a15)","高職(續答b2)","沒有投票權","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向獨立","2-3萬元以下","跳答,不適用","7-8萬元以下"
2600144,"宜蘭縣宜蘭市","工商市區",1,2,.86546228,1.0919183,"0603","卷二",2012,101,20aug2012,"19","14","女",58,"沒有宗教信仰","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","國(初)中(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","1-2萬元以下","3-4萬元以下","4-5萬元以下"
2600304,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,1.1186528,"0603","卷二",2012,101,24jul2012,"09","38","女",38,"沒有宗教信仰","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","高中普通科(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","永遠維持現狀","沒有工作","沒有工作","3-4萬元以下"
2600309,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.91901865,"0603","卷二",2012,101,22jul2012,"13","46","男",75,"道教","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","永遠維持現狀","2-3萬元以下","跳答,不適用","不知道"
2600311,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.86459856,"0603","卷二",2012,101,22jul2012,"14","38","男",26,"沒有宗教信仰","新北市雙溪區","新北市(跳答a7b)","已婚有偶(續答a11)","小學(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","永遠維持現狀","沒有工作","沒有工作","1萬元以下"
2600312,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,1.0061441,"0603","卷二",2012,101,03aug2012,"18","55","男",46,"沒有宗教信仰","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","高職(續答b2)","沒有去投票","沒有去投票(跳答f8)","都差不多","台灣人","永遠維持現狀","3-4萬元以下","沒有工作","不知道"
2600317,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.86459856,"0603","卷二",2012,101,23jul2012,"17","11","男",25,"沒有宗教信仰","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","小學(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","都是","永遠維持現狀","1-2萬元以下","沒有工作","4-5萬元以下"
2600318,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,1.0717981,"0603","卷二",2012,101,02aug2012,"12","33","男",54,"沒有宗教信仰","宜蘭縣壯圍鄉","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","高職(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","3-4萬元以下","1-2萬元以下","7-8萬元以下"
2600319,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.9338152,"0603","卷二",2012,101,04aug2012,"18","32","女",56,"基督教","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","二專(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","1-2萬元以下","2-3萬元以下","3-4萬元以下"
2600320,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.91901865,"0603","卷二",2012,101,02aug2012,"11","46","男",78,"道教","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","沒有去投票(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","2-3萬元以下","跳答,不適用","7-8萬元以下"
2600321,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.96025137,"0603","卷二",2012,101,23jul2012,"19","01","女",21,"沒有宗教信仰","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","配偶去世(跳答a12)","小學(續答b2)","不知道/忘記了","馬英九(跳答f8)","都差不多","都是","不知道","沒有工作","跳答,不適用","不知道"
2600323,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.38467062,"0603","卷二",2012,101,23jul2012,"13","57","女",32,"沒有宗教信仰","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","配偶去世(跳答a12)","無/不識字(跳答b7)","馬英九","馬英九(跳答f8)","國民黨","台灣人","永遠維持現狀","沒有工作","跳答,不適用","不知道"
2600324,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.91901865,"0603","卷二",2012,101,11aug2012,"22","09","男",74,"沒有宗教信仰","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","單身且從沒結過婚(跳答a15)","大學(續答b2)","馬英九","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向獨立","3-4萬元以下","跳答,不適用","3-4萬元以下"
2600325,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.96025137,"0603","卷二",2012,101,23jul2012,"19","55","女",37,"沒有宗教信仰","宜蘭縣五結鄉","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","小學(續答b2)","不知道/忘記了","不知道/忘記了(跳答f8)","都差不多","台灣人","永遠維持現狀","沒有工作","沒有工作","1萬元以下"
2600327,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.84079576,"0603","卷二",2012,101,24jul2012,"11","56","男",58,"基督教","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","五專(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向獨立","拒答","拒答","拒答"
2600328,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,1.0206921,"0603","卷二",2012,101,03aug2012,"17","55","女",82,"佛教","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","沒有投票權(跳答f8)","國民黨","台灣人","維持現狀,以後走向獨立","沒有工作","跳答,不適用","3-4萬元以下"
2600329,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.86459856,"0603","卷二",2012,101,23jul2012,"15","37","男",21,"沒有宗教信仰","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","自修/識字/私塾(跳答b7)","不知道/忘記了","不知道/忘記了(跳答f8)","不知道","台灣人","不知道","1-2萬元以下","沒有工作","1-2萬元以下"
2600330,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,1.0072213,"0603","卷二",2012,101,22jul2012,"11","40","男",20,"沒有宗教信仰","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","配偶去世(跳答a12)","高中職業科(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","維持現狀,以後走向獨立","沒有工作","跳答,不適用","7-8萬元以下"
2600331,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.78929198,"0603","卷二",2012,101,17aug2012,"15","03","男",48,"沒有宗教信仰","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","二專(續答b2)","謝長廷","蔡英文(續答f7)","都差不多","台灣人","維持現狀,以後走向獨立","3-4萬元以下","3-4萬元以下","8-9萬元以下"
2600332,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.84079576,"0603","卷二",2012,101,22jul2012,"16","12","男",56,"道教","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","五專(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","3-4萬元以下","2-3萬元以下","6-7萬元以下"
2600333,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,1.0615135,"0603","卷二",2012,101,02aug2012,"15","30","男",65,"佛教","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","2-3萬元以下","3-4萬元以下","5-6萬元以下"
2600337,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.95922439,"0603","卷二",2012,101,22jul2012,"10","02","女",43,"一貫道","宜蘭縣壯圍鄉","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","小學(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","永遠維持現狀","有工作,但沒有收入","4-5萬元以下","6-7萬元以下"
2600338,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,1.0261292,"0603","卷二",2012,101,24jul2012,"13","59","女",31,"民間信仰","宜蘭縣礁溪鄉","宜蘭縣(跳答a7o)","已婚有偶(續答a11)","國(初)中(續答b2)","不知道/忘記了","不知道/忘記了(跳答f8)","都差不多","台灣人","不知道","沒有工作","沒有工作","2-3萬元以下"
2600342,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.87661342,"0603","卷二",2012,101,06aug2012,"19","33","女",50,"基督教","台中市西區","台中市(跳答a7g)","已婚有偶(續答a11)","碩士(續答b2)","馬英九","馬英九(跳答f8)","都差不多","中國人","永遠維持現狀","沒有工作","20-30萬元以下","20-30萬元以下"
2600343,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,1.0919183,"0603","卷二",2012,101,24jul2012,"10","35","女",58,"沒有宗教信仰","新北市三重區","新北市(跳答a7b)","配偶去世(跳答a12)","國(初)中(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","永遠維持現狀","5-6萬元以下","跳答,不適用","5-6萬元以下"
2600344,"宜蘭縣宜蘭市","工商市區",1,1,.86546228,.91901865,"0603","卷二",2012,101,30jul2012,"19","00","男",75,"道教","宜蘭縣宜蘭市","宜蘭縣(跳答a7o)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","馬英九","馬英九(跳答f8)","都差不多","台灣人","永遠維持現狀","1-2萬元以下","跳答,不適用","不知道"
3001102,"新竹市","工商市區",3,2,.88558931,.94039117,"0603","卷二",2012,101,03aug2012,"18","48","男",80,"沒有宗教信仰","新竹市","新竹市(跳答a8)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","沒有去投票(跳答f8)","都差不多","台灣人","永遠維持現狀","沒有工作","跳答,不適用","12-13萬元以下"
3001103,"新竹市","工商市區",3,2,.88558931,.95553184,"0603","卷二",2012,101,18jul2012,"20","26","女",52,"民間信仰","新竹市","新竹市(跳答a8)","已婚有偶(續答a11)","碩士(續答b2)","馬英九","馬英九(跳答f8)","都差不多","拒答","拒答","13-14萬元以下","沒有工作","拒答"
3001106,"新竹市","工商市區",3,2,.88558931,1.206369,"0603","卷二",2012,101,30jul2012,"19","46","女",69,"民間信仰","新竹市","新竹市(跳答a8)","已婚有偶(續答a11)","高職(續答b2)","投廢票","宋楚瑜(跳答f8)","都差不多","台灣人","永遠維持現狀","2-3萬元以下","5-6萬元以下","8-9萬元以下"
3001107,"新竹市","工商市區",3,2,.88558931,1.2180571,"0603","卷二",2012,101,24jul2012,"18","15","女",60,"民間信仰","新竹市","新竹市(跳答a8)","已婚有偶(續答a11)","高職(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","永遠維持現狀","沒有工作","3-4萬元以下","3-4萬元以下"
3001110,"新竹市","工商市區",3,2,.88558931,.94039117,"0603","卷二",2012,101,25jul2012,"10","00","男",78,"民間信仰","新竹市","新竹市(跳答a8)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","沒有去投票(跳答f8)","都差不多","都是","永遠維持現狀","1-2萬元以下","跳答,不適用","不知道"
3001111,"新竹市","工商市區",3,2,.88558931,.9463629,"0603","卷二",2012,101,25jul2012,"12","42","女",69,"民間信仰","新竹縣關西鎮","新竹縣(跳答a7e)","已婚有偶(續答a11)","五專(續答b2)","馬英九","馬英九(跳答f8)","不知道","中國人","永遠維持現狀","沒有工作","4-5萬元以下","不知道"
3001112,"新竹市","工商市區",3,2,.88558931,.35440743,"0603","卷二",2012,101,29jul2012,"18","08","男",26,"民間信仰","新竹市","新竹市(跳答a8)","已婚有偶(續答a11)","無/不識字(跳答b7)","拒答","拒答(跳答f8)","拒答","不知道","不知道","1-2萬元以下","有工作,但沒有收入","不知道"
3001113,"新竹市","工商市區",3,2,.88558931,1.0444291,"0603","卷二",2012,101,30jul2012,"09","41","女",81,"道教","新竹市","新竹市(跳答a8)","單身且從沒結過婚(跳答a15)","技術學院,科大(續答b2)","沒有投票權","沒有投票權(跳答f8)","不知道","台灣人","儘快宣布獨立","1-2萬元以下","跳答,不適用","不知道"
3001117,"新竹市","工商市區",3,2,.88558931,.95553184,"0603","卷二",2012,101,05aug2012,"19","52","女",52,"佛教","彰化縣田中鎮","彰化縣(跳答a7h)","已婚有偶(續答a11)","技術學院,科大(續答b2)","馬英九","馬英九(跳答f8)","拒答","中國人","維持現狀,以後走向統一","沒有工作","16-17萬元以下","20-30萬元以下"
3001120,"新竹市","工商市區",3,2,.88558931,.9463629,"0603","卷二",2012,101,18jul2012,"19","18","女",66,"民間信仰","新竹市","新竹市(跳答a8)","單身且從沒結過婚(跳答a15)","大學(續答b2)","馬英九","宋楚瑜(跳答f8)","都差不多","台灣人","永遠維持現狀","3-4萬元以下","跳答,不適用","不知道"
3001127,"新竹市","工商市區",3,2,.88558931,.98153194,"0603","卷二",2012,101,18jul2012,"16","36","女",43,"民間信仰","新竹縣竹北市","新竹縣(跳答a7e)","已婚有偶(續答a11)","小學(續答b2)","謝長廷","蔡英文(續答f7)","民進黨","台灣人","儘快宣布獨立","沒有工作","沒有工作","4-5萬元以下"
3001128,"新竹市","工商市區",3,2,.88558931,.8847055,"0603","卷二",2012,101,18jul2012,"12","13","男",35,"民間信仰","新竹市","新竹市(跳答a8)","已婚有偶(續答a11)","小學(續答b2)","馬英九","馬英九(跳答f8)","國民黨","台灣人","永遠維持現狀","沒有工作","沒有工作","1-2萬元以下"
3001131,"新竹市","工商市區",3,2,.88558931,.85209355,"0603","卷二",2012,101,30jul2012,"19","01","男",65,"民間信仰","新竹市","新竹市(跳答a8)","單身且從沒結過婚(跳答a15)","大學(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","永遠維持現狀","4-5萬元以下","跳答,不適用","4-5萬元以下"
3001132,"新竹市","工商市區",3,2,.88558931,.8847055,"0603","卷二",2012,101,24jul2012,"16","18","男",34,"民間信仰","新竹市","新竹市(跳答a8)","已婚有偶(續答a11)","小學(續答b2)","不知道/忘記了","蔡英文(續答f7)","都差不多","台灣人","永遠維持現狀","沒有工作","2-3萬元以下","不知道"
3001133,"新竹市","工商市區",3,2,.88558931,1.0967237,"0603","卷二",2012,101,25jul2012,"16","05","男",54,"民間信仰","新竹市","新竹市(跳答a8)","已婚有偶(續答a11)","高中普通科(續答b2)","馬英九","馬英九(跳答f8)","都差不多","都是","維持現狀,以後走向統一","4-5萬元以下","3-4萬元以下","8-9萬元以下"
3001134,"新竹市","工商市區",3,2,.88558931,.94039117,"0603","卷二",2012,101,28aug2012,"13","02","男",79,"基督教","新竹市","新竹市(跳答a8)","單身且從沒結過婚(跳答a15)","大學(續答b2)","沒有投票權","沒有去投票(跳答f8)","都差不多","台灣人","永遠維持現狀","沒有工作","跳答,不適用","不知道"
3001135,"新竹市","工商市區",3,2,.88558931,1.0295428,"0603","卷二",2012,101,08aug2012,"15","02","男",46,"民間信仰","新竹市","新竹市(跳答a8)","離婚(跳答a12)","高中普通科(續答b2)","謝長廷","宋楚瑜(跳答f8)","民進黨","都是","永遠維持現狀","沒有工作","跳答,不適用","10-11萬元以下"
3001136,"新竹市","工商市區",3,2,.88558931,.95553184,"0603","卷二",2012,101,08aug2012,"14","01","女",60,"民間信仰","新竹市","新竹市(跳答a8)","已婚有偶(續答a11)","二專(續答b2)","馬英九","馬英九(跳答f8)","國民黨","都是","維持現狀,以後走向統一","沒有工作","9-10萬元以下","15-16萬元以下"
3001137,"新竹市","工商市區",3,2,.88558931,1.0861999,"0603","卷二",2012,101,30jul2012,"18","38","男",66,"沒有宗教信仰","新竹市","新竹市(跳答a8)","單身且從沒結過婚(跳答a15)","高中職業科(續答b2)","沒有去投票","沒有去投票(跳答f8)","國民黨","台灣人","永遠維持現狀","6-7萬元以下","跳答,不適用","9-10萬元以下"
