id,zip,stratum2,psu,ssu,wsel,wr,wave,qtype,year,year_m,sdate,stime,gender,birth_year,birth_place,birth_place_code,religion,edu,marriage,taiwanese_or_chinese,taiwan_indep,pre_ele_97,pre_ele_101,legi_ele_101,political_party,month_income,mothe_house_income
2360713,"新北市土城區","工商市區",9,2,.8235347803,1.012826027,"0604","卷二",2013,102,24 Sep 13,"1354","女性",48,"台北市","台北市萬華區","","國(初)中","已婚且與配偶同住","中國人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","泛藍","1-2萬元以下","2-3萬元以下"
2360715,"新北市土城區","工商市區",9,2,.8235347803,1.012826027,"0604","卷二",2013,102,07 Oct 13,"1139","女性",42,"新北市","新北市板橋區","","國(初)中","已婚且與配偶同住","兩者都是","儘快與中國大陸統一","有,馬英九","有,馬英九","國民黨","跳答","無收入","2-3萬元以下"
2360720,"新北市土城區","工商市區",9,2,.8235347803,.9761361526,"0604","卷二",2013,102,21 Oct 13,"1913","女性",70,"新北市","新北市","","二專","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","投廢票","都沒有/都支持","1萬元以下","拒答"
2360728,"新北市土城區","工商市區",9,2,.8235347803,1.005500499,"0604","卷二",2013,102,09 Oct 13,"2040","男性",72,"台北市","台北市北投區","","高職","已婚且與配偶同住","兩者都是","永遠維持現狀","有,馬英九","有,但不願意回答或忘記投給誰","民進黨","都沒有/都支持","3-4萬元以下","11-12萬元以下"
2360729,"新北市土城區","工商市區",9,2,.8235347803,.9346732116,"0604","卷二",2013,102,20 Oct 13,"1719","男性",55,"宜蘭縣","宜蘭縣壯圍鄉","","小學","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","都沒有/都支持","1-2萬元以下","2-3萬元以下"
2360730,"新北市土城區","工商市區",9,2,.8235347803,.9095864416,"0604","卷二",2013,102,03 Oct 13,"1953","男性",68,"彰化縣","彰化縣埤頭鄉","","二專","已婚且與配偶同住","兩者都是","維持現狀,以後走向獨立","有,馬英九","沒有去投票(跳答95)","跳答","國民黨","4-5萬元以下","10-11萬元以下"
2360731,"新北市土城區","工商市區",9,2,.8235347803,1.025805264,"0604","卷二",2013,102,03 Oct 13,"1818","男性",34,"宜蘭縣","宜蘭縣五結鄉","","國(初)中","已婚且與配偶同住","兩者都是","永遠維持現狀","有,馬英九","有,馬英九","國民黨","都沒有/都支持","1萬元以下","不知道"
2360733,"新北市土城區","工商市區",9,2,.8235347803,.9757500929,"0604","卷二",2013,102,20 Oct 13,"1601","女性",73,"雲林縣","雲林縣古坑鄉","","技術學院、科大","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","有,馬英九","有,馬英九","不知道/忘記了","跳答","3-4萬元以下","不知道"
2360736,"新北市土城區","工商市區",9,2,.8235347803,1.012826027,"0604","卷二",2013,102,28 Sep 13,"1527","女性",50,"嘉義縣","嘉義縣番路鄉","","國(初)中","已婚但未與配偶同住","兩者都是","維持現狀,以後走向獨立","沒有去投票","沒有去投票(跳答95)","跳答","跳答","無收入","不知道"
2360738,"新北市土城區","工商市區",9,2,.8235347803,1.078426357,"0604","卷二",2013,102,16 Oct 13,"2114","男性",60,"台北市","台北市內湖區","","高中普通科","已婚且與配偶同住","台灣人","永遠維持現狀","沒有去投票","有,蔡英文","民進黨","民進黨","6-7萬元以下","6-7萬元以下"
2360743,"新北市土城區","工商市區",9,2,.8235347803,1.157329207,"0604","卷二",2013,102,19 Oct 13,"2003","女性",52,"新北市","新北市瑞芳區","","高職","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,馬英九","國民黨","都沒有/都支持","無收入","5-6萬元以下"
2360744,"新北市土城區","工商市區",9,2,.8235347803,.9296665409,"0604","卷二",2013,102,12 Oct 13,"1646","女性",41,"新北市","新北市平溪區","","小學","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","民進黨","民進黨","3-4萬元以下","不知道"
2360745,"新北市土城區","工商市區",9,2,.8235347803,.9751701177,"0604","卷二",2013,102,12 Oct 13,"1829","男性",53,"台北市","台北市松山區","","五專","單身且從沒結過婚(跳答30)","台灣人","永遠維持現狀","有,馬英九","沒有去投票(跳答95)","跳答","都沒有/都支持","5-6萬元以下","7-8萬元以下"
2360746,"新北市土城區","工商市區",9,2,.8235347803,.9095864416,"0604","卷二",2013,102,20 Oct 13,"1450","男性",69,"台北市","台北市萬華區","","大學","單身且從沒結過婚(跳答30)","兩者都是","維持現狀,以後走向獨立","有,謝長廷","有,蔡英文","投廢票","都沒有/都支持","7-8萬元以下","19-20萬元以下"
2410503,"新北市三重區","都會核心",5,1,.7696991036,1.139187658,"0604","卷二",2013,102,04 Oct 13,"1842","男性",26,"彰化縣","彰化縣員林鎮","","自修/識字/私塾(跳答23)","配偶去世","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","都沒有/都支持","無收入","不知道"
2410505,"新北市三重區","都會核心",5,1,.7696991036,1.070446243,"0604","卷二",2013,102,26 Oct 13,"2039","女性",80,"新北市","新北市三重區","","國(初)中","單身且從沒結過婚(跳答30)","兩者都是","維持現狀,以後走向獨立","當時未滿20歲","有,蔡英文","不知道/忘記了","都沒有/都支持","2-3萬元以下","8-9萬元以下"
2410509,"新北市三重區","都會核心",5,1,.7696991036,.8423533359,"0604","卷二",2013,102,26 Oct 13,"1911","男性",74,"新北市","新北市三重區","","小學","離婚(跳答30)","台灣人","永遠維持現狀","拒答有沒有去投票","拒答有沒有去投票","拒答","拒答","4-5萬元以下","拒答"
2410511,"新北市三重區","都會核心",5,1,.7696991036,.9719076442,"0604","卷二",2013,102,14 Oct 13,"1551","男性",72,"新北市","新北市三重區","","高中職業科","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","有,馬英九","有,馬英九","國民黨","都沒有/都支持","5-6萬元以下","不知道"
2410513,"新北市三重區","都會核心",5,1,.7696991036,.9539027837,"0604","卷二",2013,102,22 Oct 13,"1259","女性",45,"雲林縣","雲林縣北港鎮","","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","有,馬英九","有,馬英九","國民黨","都沒有/都支持","無收入","拒答"
2410514,"新北市三重區","都會核心",5,1,.7696991036,.8791979881,"0604","卷二",2013,102,01 Nov 13,"1942","男性",67,"台南市","台南市後壁區","","二專","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向統一","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","3-4萬元以下","9-10萬元以下"
2410515,"新北市三重區","都會核心",5,1,.7696991036,1.148082416,"0604","卷二",2013,102,24 Sep 13,"1038","女性",52,"宜蘭縣","宜蘭縣頭城鎮","","國(初)中","單身且從沒結過婚(跳答30)","兩者都是","永遠維持現狀","沒有去投票","有,蔡英文","民進黨","泛綠","2-3萬元以下","6-7萬元以下"
2410523,"新北市三重區","都會核心",5,1,.7696991036,.9122442635,"0604","卷二",2013,102,14 Oct 13,"2001","男性",44,"新北市","新北市三重區","","國(初)中","已婚且與配偶同住","兩者都是","維持現狀,以後走向獨立","沒有去投票","有,馬英九","親民黨","跳答","無收入","無收入"
2410524,"新北市三重區","都會核心",5,1,.7696991036,.3175866905,"0604","卷二",2013,102,14 Oct 13,"1032","女性",37,"彰化縣","彰化縣溪州鄉","","無/不識字(跳答23)","已婚且與配偶同住","台灣人","無意見","有,馬英九","有,馬英九","國民黨","都沒有/都支持","1萬元以下","不知道"
2410525,"新北市三重區","都會核心",5,1,.7696991036,.8373431822,"0604","卷二",2013,102,04 Oct 13,"2009","男性",32,"台中市","台中市后里區","","小學","已婚且與配偶同住","兩者都是","儘快與中國大陸統一","有,馬英九","有,馬英九","國民黨","跳答","1萬元以下","1-2萬元以下"
2410526,"新北市三重區","都會核心",5,1,.7696991036,1.043017074,"0604","卷二",2013,102,03 Nov 13,"1226","女性",77,"花蓮縣","花蓮縣瑞穗鄉","","高中職業科","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","當時未滿20歲","沒有去投票(跳答95)","跳答","都沒有/都支持","2-3萬元以下","不知道"
2410534,"新北市三重區","都會核心",5,1,.7696991036,1.118663893,"0604","卷二",2013,102,24 Sep 13,"1404","女性",58,"新北市","新北市三重區","","高職","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","沒有去投票(跳答95)","跳答","國民黨","無收入","11-12萬元以下"
2410537,"新北市三重區","都會核心",5,1,.7696991036,1.011555025,"0604","卷二",2013,102,31 Oct 13,"2042","女性",60,"新北市","新北市三重區","","二專","單身且從沒結過婚(跳答30)","兩者都是","永遠維持現狀","有,馬英九","有,投廢票","投廢票","都沒有/都支持","4-5萬元以下","12-13萬元以下"
2410701,"新北市三重區","都會核心",5,2,.7696991036,.4320699635,"0604","卷二",2013,102,26 Sep 13,"1232","女性",21,"嘉義縣","嘉義縣六腳鄉","","無/不識字(跳答23)","已婚且與配偶同住","台灣人","永遠維持現狀","有,但不願意回答或忘記投給誰","忘記有沒有去投票","不知道/忘記了","都沒有/都支持","1萬元以下","不知道"
2410704,"新北市三重區","都會核心",5,2,.7696991036,.9431511722,"0604","卷二",2013,102,11 Nov 13,"0931","女性",77,"雲林縣","雲林縣麥寮鄉","","技術學院、科大","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","有,馬英九","國民黨","跳答","2-3萬元以下","3-4萬元以下"
2410710,"新北市三重區","都會核心",5,2,.7696991036,.9425905734,"0604","卷二",2013,102,27 Oct 13,"2039","男性",60,"新北市","新北市三重區","","五專","單身且從沒結過婚(跳答30)","台灣人","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","2-3萬元以下","5-6萬元以下"
2410711,"新北市三重區","都會核心",5,2,.7696991036,.8373431822,"0604","卷二",2013,102,12 Oct 13,"2008","男性",37,"新北市","新北市三重區","","小學","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,蔡英文","民進黨","都沒有/都支持","1萬元以下","拒答"
2410718,"新北市三重區","都會核心",5,2,.7696991036,.9425905734,"0604","卷二",2013,102,25 Oct 13,"2015","男性",54,"台北市","台北市大同區","","二專","已婚且與配偶同住","台灣人","永遠維持現狀","有,馬英九","有,蔡英文","國民黨","都沒有/都支持","4-5萬元以下","9-10萬元以下"
2410720,"新北市三重區","都會核心",5,2,.7696991036,.8373431822,"0604","卷二",2013,102,02 Oct 13,"1400","男性",39,"彰化縣","彰化縣二林鎮","","小學","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","1-2萬元以下","4-5萬元以下"
2410721,"新北市三重區","都會核心",5,2,.7696991036,.8037622178,"0604","卷二",2013,102,23 Sep 13,"2045","男性",49,"花蓮縣","花蓮縣壽豐鄉","","空中行專/商專","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","有,馬英九","有,蔡英文","國民黨","國民黨","4-5萬元以下","5-6萬元以下"
2410722,"新北市三重區","都會核心",5,2,.7696991036,.9789884335,"0604","卷二",2013,102,27 Sep 13,"2004","女性",49,"宜蘭縣","宜蘭縣宜蘭市","","國(初)中","已婚且與配偶同住","台灣人","永遠維持現狀","沒有去投票","沒有去投票(跳答95)","跳答","都沒有/都支持","2-3萬元以下","4-5萬元以下"
2410724,"新北市三重區","都會核心",5,2,.7696991036,.8788502672,"0604","卷二",2013,102,13 Oct 13,"2002","男性",72,"宜蘭縣","宜蘭縣礁溪鄉","","大學","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向統一","有,謝長廷","有,蔡英文","民進黨","跳答","3-4萬元以下","15-16萬元以下"
2410727,"新北市三重區","都會核心",5,2,.7696991036,.8791979881,"0604","卷二",2013,102,07 Oct 13,"1013","男性",65,"台中市","台中市大肚區","","二專","已婚且與配偶同住","台灣人","永遠維持現狀","有,謝長廷","有,蔡英文","民進黨","跳答","9-10萬元以下","13-14萬元以下"
2410729,"新北市三重區","都會核心",5,2,.7696991036,1.043429748,"0604","卷二",2013,102,12 Oct 13,"1603","女性",68,"雲林縣","雲林縣北港鎮","","高職","離婚(跳答30)","台灣人","儘快宣布獨立","有,馬英九","有,蔡英文","民進黨","跳答","1萬元以下","7-8萬元以下"
2410730,"新北市三重區","都會核心",5,2,.7696991036,.943524334,"0604","卷二",2013,102,11 Nov 13,"1355","女性",65,"台東縣","台東縣台東市","","二專","已婚且與配偶同住","台灣人","維持現狀,以後走向獨立","沒有去投票","有,蔡英文","跳答","都沒有/都支持","4-5萬元以下","8-9萬元以下"
2410738,"新北市三重區","都會核心",5,2,.7696991036,.9539027837,"0604","卷二",2013,102,05 Oct 13,"1511","女性",51,"嘉義市","嘉義市","","高職","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","有,馬英九","有,馬英九","國民黨","都沒有/都支持","5-6萬元以下","7-8萬元以下"
2410740,"新北市三重區","都會核心",5,2,.7696991036,1.118663893,"0604","卷二",2013,102,27 Oct 13,"1925","女性",57,"新北市","新北市","","高中職業科","已婚且與配偶同住","兩者都是","永遠維持現狀","拒答有沒有去投票","拒答有沒有去投票","拒答","都沒有/都支持","拒答","拒答"
2420503,"新北市新莊區","都會核心",8,1,.832107139,.9862100146,"0604","卷二",2013,102,10 Oct 13,"1330","男性",44,"宜蘭縣","宜蘭縣五結鄉","","國(初)中","已婚且與配偶同住","台灣人","維持現狀,以後走向統一","有,但不願意回答或忘記投給誰","有,但不願意回答或忘記投給誰","不知道/忘記了","都沒有/都支持","4-5萬元以下","12-13萬元以下"
2420504,"新北市新莊區","都會核心",8,1,.832107139,.950108397,"0604","卷二",2013,102,02 Nov 13,"1145","男性",83,"新北市","新北市新莊區","","二專","單身且從沒結過婚(跳答30)","台灣人","維持現狀,以後走向獨立","當時未滿20歲","當時未滿20歲(跳答95)","跳答","都沒有/都支持","1-2萬元以下","3-4萬元以下"
2420507,"新北市新莊區","都會核心",8,1,.832107139,.9325073735,"0604","卷二",2013,102,02 Nov 13,"1700","女性",49,"新北市","新北市新莊區","","大學","已婚且與配偶同住","兩者都是","維持現狀,以後走向獨立","有,馬英九","有,馬英九","國民黨","跳答","1-2萬元以下","5-6萬元以下"
